Date,Holiday,Weekend,Temperature,Bookings,Events,Occupancy,GuestCount
2023-08-24,0,0,26.6,215,0,41,419
2023-08-25,0,0,33.2,202,0,38,332
2023-08-26,0,1,29.7,303,0,59,481
2023-08-27,0,1,28.2,231,0,51,346
2023-08-28,0,0,28.0,150,0,29,274
2023-08-29,0,0,20.8,194,0,40,331
2023-08-30,0,0,32.9,206,0,36,399
2023-08-31,0,0,27.7,185,0,35,344
2023-09-01,0,0,28.2,216,0,46,390
2023-09-02,0,1,24.8,308,0,67,590
2023-09-03,0,1,21.7,297,0,54,476
2023-09-04,0,0,26.1,187,0,32,337
2023-09-05,0,0,18.0,174,0,33,340
2023-09-06,0,0,21.3,158,0,36,274
2023-09-07,0,0,28.6,197,0,41,379
2023-09-08,0,0,24.1,162,0,33,249
2023-09-09,0,1,28.2,260,0,48,506
2023-09-10,0,1,23.5,305,0,56,589
2023-09-11,0,0,29.3,190,0,36,293
2023-09-12,0,0,32.1,157,0,27,277
2023-09-13,0,0,30.6,182,0,31,334
2023-09-14,0,0,18.9,207,0,45,413
2023-09-15,0,0,20.4,212,0,42,359
2023-09-16,0,1,19.3,258,0,56,438
2023-09-17,0,1,31.9,309,0,60,517
2023-09-18,0,0,30.5,176,0,40,321
2023-09-19,0,0,19.1,201,0,41,308
2023-09-20,0,0,28.3,255,1,58,477
2023-09-21,0,0,25.2,148,0,26,244
2023-09-22,0,0,19.0,220,0,46,337
2023-09-23,0,1,26.3,284,0,52,516
2023-09-24,0,1,20.0,266,0,49,509
2023-09-25,0,0,22.8,187,0,35,320
2023-09-26,0,0,29.2,141,0,25,229
2023-09-27,0,0,21.6,184,0,37,358
2023-09-28,0,0,27.2,140,0,23,241
2023-09-29,0,0,26.7,206,0,37,358
2023-09-30,0,1,29.7,285,0,52,543
2023-10-01,0,1,18.2,276,0,53,485
2023-10-02,0,0,34.4,215,0,39,367
2023-10-03,0,0,21.9,163,0,31,293
2023-10-04,0,0,29.0,156,0,30,279
2023-10-05,0,0,29.3,231,1,49,416
2023-10-06,0,0,33.1,170,0,38,295
2023-10-07,0,1,35.6,274,0,58,414
2023-10-08,0,1,30.3,233,0,51,380
2023-10-09,0,0,22.4,211,0,42,358
2023-10-10,0,0,23.2,162,0,31,255
2023-10-11,0,0,22.5,186,0,37,340
2023-10-12,0,0,25.7,220,0,40,369
2023-10-13,0,0,28.6,241,1,54,373
2023-10-14,0,1,32.9,252,0,48,388
2023-10-15,0,1,34.0,232,0,46,375
2023-10-16,0,0,22.8,175,0,37,290
2023-10-17,0,0,20.6,151,0,31,279
2023-10-18,0,0,34.0,206,0,37,367
2023-10-19,0,0,23.3,152,0,27,241
2023-10-20,0,0,33.3,188,0,42,368
2023-10-21,0,1,22.9,261,0,50,412
2023-10-22,0,1,32.1,256,0,47,432
2023-10-23,0,0,33.8,177,0,30,344
2023-10-24,0,0,28.8,205,0,36,343
2023-10-25,0,0,33.3,202,0,38,387
2023-10-26,0,0,19.2,194,0,44,379
2023-10-27,0,0,22.4,189,0,37,354
2023-10-28,0,1,27.3,270,0,58,451
2023-10-29,0,1,21.4,239,0,43,412
2023-10-30,0,0,25.0,216,0,40,410
2023-10-31,1,0,18.0,286,0,63,557
2023-11-01,0,0,23.9,164,0,29,316
2023-11-02,0,0,35.6,219,0,47,347
2023-11-03,0,0,28.6,175,0,32,262
2023-11-04,0,1,25.4,241,0,48,380
2023-11-05,0,1,30.3,261,0,47,397
2023-11-06,0,0,25.8,193,0,42,372
2023-11-07,0,0,25.1,218,0,43,327
2023-11-08,0,0,25.4,176,0,39,268
2023-11-09,0,0,26.1,189,0,34,342
2023-11-10,0,0,24.2,164,0,35,318
2023-11-11,0,1,18.0,303,0,59,487
2023-11-12,0,1,26.3,275,0,59,430
2023-11-13,0,0,32.3,147,0,31,257
2023-11-14,0,0,27.3,220,1,52,371
2023-11-15,0,0,28.3,202,0,40,366
2023-11-16,0,0,27.6,231,1,46,458
2023-11-17,0,0,34.9,152,0,33,303
2023-11-18,0,1,26.8,250,0,53,435
2023-11-19,0,1,25.4,243,0,51,435
2023-11-20,0,0,28.7,276,1,58,444
2023-11-21,0,0,26.4,185,0,38,352
2023-11-22,0,0,27.7,175,0,36,305
2023-11-23,0,0,19.6,185,0,38,318
2023-11-24,0,0,35.2,234,1,55,379
2023-11-25,1,1,34.9,354,0,72,578
2023-11-26,0,1,28.6,246,0,45,487
2023-11-27,0,0,19.9,217,0,46,364
2023-11-28,0,0,33.0,214,0,39,388
2023-11-29,0,0,19.7,158,0,27,285
2023-11-30,0,0,18.5,200,0,39,350
2023-12-01,0,0,24.0,206,0,41,323
2023-12-02,0,1,21.4,233,0,48,393
2023-12-03,0,1,34.7,286,0,56,472
2023-12-04,0,0,20.7,194,0,39,329
2023-12-05,0,0,33.9,190,0,38,288
2023-12-06,0,0,19.4,162,0,29,313
2023-12-07,0,0,31.4,150,0,32,228
2023-12-08,0,0,23.5,200,0,37,347
2023-12-09,0,1,18.2,301,0,62,499
2023-12-10,0,1,28.3,307,0,57,557
2023-12-11,0,0,33.7,165,0,36,318
2023-12-12,0,0,21.8,190,0,39,314
2023-12-13,0,0,26.9,172,0,31,290
2023-12-14,0,0,34.8,191,0,40,373
2023-12-15,0,0,34.9,193,0,43,314
2023-12-16,0,1,18.6,260,0,56,476
2023-12-17,0,1,19.4,263,0,56,440
2023-12-18,0,0,25.4,174,0,38,273
2023-12-19,0,0,19.4,210,0,38,387
2023-12-20,0,0,34.4,175,0,40,266
2023-12-21,0,0,26.2,207,0,38,327
2023-12-22,0,0,26.8,170,0,31,271
2023-12-23,0,1,29.7,230,0,42,377
2023-12-24,1,1,26.6,487,1,100,883
2023-12-25,1,0,20.3,397,1,84,772
2023-12-26,0,0,23.8,209,0,41,320
2023-12-27,0,0,19.0,146,0,28,262
2023-12-28,0,0,20.7,206,0,44,377
2023-12-29,0,0,31.6,190,0,38,356
2023-12-30,0,1,29.0,290,0,57,465
2023-12-31,1,1,32.0,500,1,100,753
2024-01-01,1,0,27.3,318,0,64,623
2024-01-02,0,0,28.2,158,0,31,237
2024-01-03,0,0,33.1,206,0,38,382
2024-01-04,0,0,25.9,163,0,31,299
2024-01-05,0,0,28.9,190,0,34,348
2024-01-06,0,1,23.8,386,1,78,771
2024-01-07,0,1,20.4,288,0,57,505
2024-01-08,0,0,24.0,193,0,39,303
2024-01-09,0,0,31.5,151,0,32,298
2024-01-10,0,0,23.4,144,0,33,249
2024-01-11,0,0,22.8,211,0,39,362
2024-01-12,0,0,34.0,172,0,39,329
2024-01-13,0,1,21.7,234,0,43,371
2024-01-14,0,1,28.0,230,0,47,415
2024-01-15,0,0,31.9,140,0,25,249
2024-01-16,0,0,23.7,195,0,43,296
2024-01-17,0,0,26.7,146,0,29,274
2024-01-18,0,0,33.6,217,0,45,356
2024-01-19,0,0,26.9,191,0,43,287
2024-01-20,0,1,26.0,299,0,59,565
2024-01-21,0,1,32.5,390,1,85,632
2024-01-22,0,0,26.2,205,0,43,389
2024-01-23,0,0,22.5,171,0,31,297
2024-01-24,0,0,20.9,183,0,36,294
2024-01-25,0,0,18.1,157,0,31,264
2024-01-26,0,0,19.6,142,0,24,236
2024-01-27,0,1,33.9,355,1,77,582
2024-01-28,0,1,21.5,305,0,63,554
2024-01-29,0,0,18.7,162,0,33,249
2024-01-30,0,0,19.1,282,1,56,534
2024-01-31,0,0,26.8,203,0,36,328
2024-02-01,0,0,27.0,172,0,33,332
2024-02-02,0,0,32.2,209,0,44,403
2024-02-03,0,1,28.7,270,0,53,536
2024-02-04,0,1,30.8,265,0,50,515
2024-02-05,0,0,34.8,178,0,36,310
2024-02-06,0,0,25.3,211,0,40,340
2024-02-07,0,0,31.9,194,0,35,384
2024-02-08,0,0,31.3,189,0,42,296
2024-02-09,0,0,35.0,146,0,26,264
2024-02-10,0,1,20.8,308,0,58,472
2024-02-11,0,1,27.0,230,0,49,428
2024-02-12,0,0,33.0,216,0,42,409
2024-02-13,0,0,25.9,233,1,46,351
2024-02-14,1,0,27.6,279,0,64,519
2024-02-15,0,0,32.6,149,0,31,256
2024-02-16,0,0,32.2,148,0,26,289
2024-02-17,0,1,18.3,316,1,69,584
2024-02-18,0,1,25.9,372,1,79,714
2024-02-19,0,0,27.5,156,0,29,284
2024-02-20,0,0,30.8,153,0,30,248
2024-02-21,0,0,24.7,179,0,38,350
2024-02-22,0,0,27.8,194,0,42,315
2024-02-23,0,0,25.7,151,0,30,259
2024-02-24,0,1,30.3,249,0,51,486
2024-02-25,0,1,33.5,262,0,54,420
2024-02-26,0,0,19.5,172,0,38,280
2024-02-27,0,0,32.1,174,0,35,272
2024-02-28,0,0,22.6,214,0,40,325
2024-02-29,0,0,32.2,184,0,37,338
2024-03-01,0,0,35.3,151,0,32,233
2024-03-02,0,1,21.2,323,1,64,486
2024-03-03,0,1,19.6,282,0,56,527
2024-03-04,0,0,18.8,218,0,40,327
2024-03-05,0,0,35.3,150,0,31,225
2024-03-06,0,0,18.6,188,0,37,342
2024-03-07,0,0,23.8,141,0,25,274
2024-03-08,0,0,26.9,200,0,41,330
2024-03-09,0,1,25.9,246,0,45,468
2024-03-10,0,1,21.5,310,0,66,492
2024-03-11,0,0,26.5,184,0,38,284
2024-03-12,0,0,23.3,185,0,40,343
2024-03-13,0,0,31.8,171,0,34,300
2024-03-14,0,0,29.3,202,0,40,335
2024-03-15,0,0,36.0,200,0,36,385
2024-03-16,0,1,22.8,268,0,55,460
2024-03-17,0,1,28.8,270,0,58,409
2024-03-18,0,0,20.6,242,1,56,477
2024-03-19,0,0,32.6,152,0,27,236
2024-03-20,0,0,27.2,158,0,36,262
2024-03-21,0,0,34.6,159,0,32,254
2024-03-22,0,0,34.1,153,0,27,244
2024-03-23,0,1,29.5,310,0,64,466
2024-03-24,0,1,19.5,290,0,59,440
2024-03-25,0,0,25.8,156,0,30,308
2024-03-26,0,0,25.5,191,0,35,365
2024-03-27,0,0,23.6,205,0,36,387
2024-03-28,0,0,31.3,166,0,32,293
2024-03-29,0,0,30.3,177,0,33,326
2024-03-30,0,1,25.5,262,0,50,438
2024-03-31,0,1,31.4,266,0,49,410
2024-04-01,0,0,22.0,178,0,39,346
2024-04-02,0,0,19.8,183,0,35,355
2024-04-03,0,0,27.8,248,1,52,377
2024-04-04,0,0,29.3,219,0,39,333
2024-04-05,0,0,29.8,154,0,27,294
2024-04-06,0,1,26.4,234,0,51,426
2024-04-07,0,1,35.6,293,0,61,454
2024-04-08,0,0,24.6,299,1,69,576
2024-04-09,0,0,29.2,213,0,43,403
2024-04-10,0,0,20.0,154,0,36,236
2024-04-11,0,0,28.5,219,0,48,337
2024-04-12,0,0,32.6,171,0,33,282
2024-04-13,0,1,33.2,348,1,78,647
2024-04-14,0,1,23.9,268,0,53,465
2024-04-15,0,0,26.2,214,0,47,356
2024-04-16,0,0,19.7,147,0,27,264
2024-04-17,0,0,24.3,190,0,38,368
2024-04-18,0,0,29.0,194,0,37,377
2024-04-19,0,0,35.7,176,0,34,270
2024-04-20,0,1,33.8,315,1,65,526
2024-04-21,0,1,18.3,343,1,73,592
2024-04-22,0,0,20.6,175,0,32,297
2024-04-23,0,0,32.7,217,0,48,371
2024-04-24,0,0,21.9,197,0,36,305
2024-04-25,0,0,20.5,186,0,36,332
2024-04-26,0,0,22.0,174,0,36,345
2024-04-27,0,1,28.0,255,0,55,414
2024-04-28,0,1,18.9,250,0,45,396
2024-04-29,0,0,30.4,141,0,28,266
2024-04-30,0,0,23.6,216,0,47,334
2024-05-01,0,0,19.9,214,0,43,427
2024-05-02,0,0,35.6,207,0,36,405
2024-05-03,0,0,33.2,165,0,32,251
2024-05-04,0,1,20.3,236,0,51,407
2024-05-05,0,1,35.2,259,0,57,464
2024-05-06,0,0,31.3,217,0,41,409
2024-05-07,0,0,24.3,147,0,32,235
2024-05-08,0,0,29.2,140,0,24,275
2024-05-09,0,0,31.8,180,0,41,320
2024-05-10,0,0,32.8,170,0,37,320
2024-05-11,0,1,30.9,266,0,49,498
2024-05-12,0,1,32.7,251,0,55,436
2024-05-13,0,0,28.1,190,0,40,377
2024-05-14,0,0,35.4,187,0,36,283
2024-05-15,0,0,28.5,194,0,39,335
2024-05-16,0,0,26.0,146,0,26,256
2024-05-17,0,0,28.1,146,0,25,289
2024-05-18,0,1,25.7,278,0,53,471
2024-05-19,0,1,25.2,245,0,49,473
2024-05-20,0,0,19.9,212,0,44,413
2024-05-21,0,0,21.0,190,0,33,373
2024-05-22,0,0,27.9,174,0,34,303
2024-05-23,0,0,30.4,143,0,26,243
2024-05-24,0,0,31.9,205,0,42,404
2024-05-25,0,1,24.6,270,0,51,525
2024-05-26,0,1,33.3,259,0,56,473
2024-05-27,0,0,26.9,215,0,46,372
2024-05-28,0,0,30.5,145,0,25,230
2024-05-29,0,0,24.0,216,0,43,389
2024-05-30,0,0,19.9,225,1,50,392
2024-05-31,0,0,18.9,198,0,41,300
2024-06-01,0,1,25.3,299,0,64,475
2024-06-02,0,1,20.8,270,0,49,426
2024-06-03,0,0,29.7,154,0,35,267
2024-06-04,0,0,26.6,211,0,38,335
2024-06-05,0,0,30.4,180,0,34,324
2024-06-06,0,0,34.5,219,0,41,345
2024-06-07,0,0,21.7,169,0,34,295
2024-06-08,0,1,34.2,302,0,61,476
2024-06-09,0,1,21.2,268,0,51,468
2024-06-10,0,0,29.5,184,0,38,312
2024-06-11,0,0,26.9,163,0,30,259
2024-06-12,0,0,30.9,152,0,28,250
2024-06-13,0,0,19.9,219,0,43,355
2024-06-14,0,0,28.2,155,0,28,255
2024-06-15,0,1,22.4,330,1,67,622
2024-06-16,0,1,29.4,275,0,56,545
2024-06-17,0,0,29.0,186,0,40,324
2024-06-18,0,0,27.2,167,0,28,293
2024-06-19,0,0,30.9,141,0,31,223
2024-06-20,0,0,19.1,183,0,38,308
2024-06-21,0,0,24.5,162,0,37,257
2024-06-22,0,1,33.3,284,0,60,442
2024-06-23,0,1,22.8,306,0,66,606
2024-06-24,0,0,25.6,186,0,42,353
2024-06-25,0,0,31.2,144,0,31,250
2024-06-26,0,0,20.9,184,0,39,328
2024-06-27,0,0,34.6,193,0,36,334
2024-06-28,0,0,23.5,146,0,32,226
2024-06-29,0,1,27.2,258,0,47,504
2024-06-30,0,1,28.9,310,0,67,504
2024-07-01,0,0,21.4,265,1,59,527
2024-07-02,0,0,33.0,143,0,27,233
2024-07-03,0,0,32.6,213,0,47,406
2024-07-04,1,0,28.1,305,0,62,519
2024-07-05,0,0,29.3,205,0,46,328
2024-07-06,0,1,28.6,255,0,51,490
2024-07-07,0,1,35.3,264,0,49,486
2024-07-08,0,0,19.4,199,0,42,382
2024-07-09,0,0,22.2,164,0,28,294
2024-07-10,0,0,23.1,278,1,59,493
2024-07-11,0,0,35.5,208,0,40,323
2024-07-12,0,0,32.0,163,0,38,299
2024-07-13,0,1,23.9,236,0,47,356
2024-07-14,0,1,18.3,298,0,60,456
2024-07-15,0,0,20.2,215,0,39,335
2024-07-16,0,0,22.4,203,0,45,364
2024-07-17,0,0,21.2,144,0,25,243
2024-07-18,0,0,28.5,189,0,35,368
2024-07-19,0,0,33.3,184,0,40,317
2024-07-20,0,1,30.4,313,1,62,600
2024-07-21,0,1,35.6,303,0,61,502
2024-07-22,0,0,20.8,212,0,46,359
2024-07-23,0,0,21.7,190,0,34,370
2024-07-24,0,0,31.7,169,0,38,267
2024-07-25,0,0,27.8,208,0,47,382
2024-07-26,0,0,19.9,185,0,34,358
2024-07-27,0,1,22.6,351,1,79,655
2024-07-28,0,1,22.8,264,0,57,448
2024-07-29,0,0,28.1,205,0,42,398
2024-07-30,0,0,28.0,184,0,32,346
2024-07-31,0,0,25.7,232,1,55,395
2024-08-01,0,0,36.0,210,0,37,376
2024-08-02,0,0,26.3,212,0,47,418
2024-08-03,0,1,18.2,241,0,44,396
2024-08-04,0,1,27.3,251,0,48,422
2024-08-05,0,0,33.8,179,0,37,299
2024-08-06,0,0,27.9,163,0,35,253
2024-08-07,0,0,21.1,183,0,40,353
2024-08-08,0,0,34.0,170,0,29,291
2024-08-09,0,0,25.8,193,0,34,315
2024-08-10,0,1,20.1,293,0,55,514
2024-08-11,0,1,25.3,255,0,47,408
2024-08-12,0,0,24.9,183,0,41,274
2024-08-13,0,0,29.5,164,0,31,280
2024-08-14,0,0,22.7,168,0,38,305
2024-08-15,0,0,22.6,192,0,35,358
2024-08-16,0,0,18.9,191,0,35,325
2024-08-17,0,1,22.5,278,0,59,418
2024-08-18,0,1,26.8,286,0,56,452
2024-08-19,0,0,34.1,216,0,47,330
2024-08-20,0,0,30.8,157,0,32,266
2024-08-21,0,0,22.3,140,0,25,277
2024-08-22,0,0,18.1,200,0,38,387
2024-08-23,0,0,20.7,180,0,40,276
2024-08-24,0,1,32.4,270,0,59,481
2024-08-25,0,1,22.3,274,0,50,517
2024-08-26,0,0,35.7,154,0,31,304
2024-08-27,0,0,28.4,169,0,39,320
2024-08-28,0,0,34.5,214,0,42,359
2024-08-29,0,0,34.3,289,1,67,450
2024-08-30,0,0,25.1,165,0,30,316
2024-08-31,0,1,24.5,244,0,53,404
2024-09-01,0,1,26.4,306,0,65,496
2024-09-02,0,0,25.5,144,0,31,239
2024-09-03,0,0,28.7,199,0,44,397
2024-09-04,0,0,21.7,181,0,35,358
2024-09-05,0,0,27.4,192,0,36,359
2024-09-06,0,0,22.9,202,0,40,335
2024-09-07,0,1,32.8,379,1,82,728
2024-09-08,0,1,27.2,286,0,53,449
2024-09-09,0,0,33.0,276,1,60,449
2024-09-10,0,0,19.3,218,0,43,406
2024-09-11,0,0,27.1,173,0,34,341
2024-09-12,0,0,21.3,183,0,32,298
2024-09-13,0,0,32.6,213,0,43,392
2024-09-14,0,1,23.9,300,0,63,553
2024-09-15,0,1,33.3,301,0,65,498
2024-09-16,0,0,35.1,147,0,32,274
2024-09-17,0,0,33.2,161,0,33,311
2024-09-18,0,0,30.2,161,0,27,320
2024-09-19,0,0,35.3,185,0,35,349
2024-09-20,0,0,20.5,197,0,38,319
2024-09-21,0,1,27.0,267,0,56,511
2024-09-22,0,1,18.9,258,0,52,411
2024-09-23,0,0,19.8,235,1,51,395
2024-09-24,0,0,32.4,197,0,34,344
2024-09-25,0,0,26.6,140,0,27,220
2024-09-26,0,0,31.9,188,0,37,331
2024-09-27,0,0,27.7,140,0,24,240
2024-09-28,0,1,33.5,296,0,56,582
2024-09-29,0,1,19.5,282,0,54,534
2024-09-30,0,0,29.3,147,0,32,257
2024-10-01,0,0,25.2,185,0,36,314
2024-10-02,0,0,23.3,193,0,38,365
2024-10-03,0,0,23.5,168,0,30,305
2024-10-04,0,0,32.7,210,0,39,402
2024-10-05,0,1,21.6,306,0,57,486
2024-10-06,0,1,18.9,293,0,54,488
2024-10-07,0,0,19.6,209,0,42,404
2024-10-08,0,0,34.0,192,0,43,339
2024-10-09,0,0,29.7,154,0,33,293
2024-10-10,0,0,27.7,196,0,36,316
2024-10-11,0,0,28.9,171,0,31,341
2024-10-12,0,1,31.4,253,0,51,418
2024-10-13,0,1,30.8,272,0,54,451
2024-10-14,0,0,20.9,251,1,53,402
2024-10-15,0,0,28.3,149,0,30,289
2024-10-16,0,0,35.5,171,0,33,325
2024-10-17,0,0,22.7,160,0,27,281
2024-10-18,0,0,18.3,190,0,40,348
2024-10-19,0,1,25.0,297,0,54,460
2024-10-20,0,1,28.6,268,0,58,450
2024-10-21,0,0,22.6,149,0,29,237
2024-10-22,0,0,26.1,269,1,60,468
2024-10-23,0,0,20.2,152,0,26,276
2024-10-24,0,0,24.9,184,0,38,293
2024-10-25,0,0,26.4,168,0,30,283
2024-10-26,0,1,21.8,236,0,45,380
2024-10-27,0,1,31.5,322,1,67,502
2024-10-28,0,0,35.3,214,0,46,378
2024-10-29,0,0,21.2,171,0,32,310
2024-10-30,0,0,28.0,169,0,35,315
2024-10-31,1,0,29.5,288,0,59,461
2024-11-01,0,0,24.1,174,0,31,270
2024-11-02,0,1,28.5,276,0,52,419
2024-11-03,0,1,34.6,305,0,59,543
2024-11-04,0,0,21.5,210,0,41,362
2024-11-05,0,0,26.4,256,1,56,391
2024-11-06,0,0,27.6,174,0,30,342
2024-11-07,0,0,24.2,209,0,39,328
2024-11-08,0,0,19.6,158,0,36,256
2024-11-09,0,1,30.2,296,0,64,481
2024-11-10,0,1,28.2,290,0,61,551
2024-11-11,0,0,29.9,167,0,37,320
2024-11-12,0,0,23.3,233,1,51,392
2024-11-13,0,0,18.9,207,0,39,325
2024-11-14,0,0,22.6,186,0,41,297
2024-11-15,0,0,24.6,205,0,41,388
2024-11-16,0,1,26.4,240,0,47,408
2024-11-17,0,1,34.2,300,0,59,483
2024-11-18,0,0,24.8,197,0,40,365
2024-11-19,0,0,23.9,205,0,41,400
2024-11-20,0,0,24.8,159,0,35,281
2024-11-21,0,0,32.6,282,1,61,511
2024-11-22,0,0,29.7,211,0,46,382
2024-11-23,0,1,19.4,298,0,60,552
2024-11-24,0,1,32.2,267,0,57,419
2024-11-25,1,0,26.8,282,0,56,536
2024-11-26,0,0,26.5,160,0,28,247
2024-11-27,0,0,31.4,163,0,35,261
2024-11-28,0,0,21.1,171,0,35,335
2024-11-29,0,0,31.6,154,0,31,297
2024-11-30,0,1,34.9,280,0,58,503
2024-12-01,0,1,27.4,236,0,42,377
2024-12-02,0,0,35.8,153,0,29,265
2024-12-03,0,0,33.7,171,0,34,303
2024-12-04,0,0,32.1,191,0,37,293
2024-12-05,0,0,32.7,201,0,36,371
2024-12-06,0,0,19.7,290,1,63,511
2024-12-07,0,1,27.1,290,0,55,530
2024-12-08,0,1,31.3,288,0,59,472
2024-12-09,0,0,23.6,181,0,39,340
2024-12-10,0,0,30.9,140,0,33,249
2024-12-11,0,0,35.4,210,0,45,419
2024-12-12,0,0,30.8,148,0,35,295
2024-12-13,0,0,19.3,208,0,43,349
2024-12-14,0,1,26.1,256,0,50,393
2024-12-15,0,1,29.9,230,0,42,414
2024-12-16,0,0,29.6,142,0,23,266
2024-12-17,0,0,20.8,207,0,37,348
2024-12-18,0,0,20.3,165,0,29,247
2024-12-19,0,0,19.0,185,0,41,328
2024-12-20,0,0,18.8,158,0,37,295
2024-12-21,0,1,27.8,295,0,61,459
2024-12-22,0,1,35.3,308,0,58,535
2024-12-23,0,0,20.2,194,0,35,338
2024-12-24,1,0,21.0,298,0,65,569
2024-12-25,1,0,19.5,327,0,74,590
2024-12-26,0,0,31.2,200,0,45,356
2024-12-27,0,0,34.6,140,0,28,240
2024-12-28,0,1,32.7,276,0,57,416
2024-12-29,0,1,32.5,303,0,60,501
2024-12-30,0,0,23.5,205,0,46,349
2024-12-31,1,0,24.7,280,0,59,511
2025-01-01,1,0,23.0,309,0,66,569
2025-01-02,0,0,25.9,214,0,45,359
2025-01-03,0,0,30.4,264,1,54,439
2025-01-04,0,1,31.9,333,1,76,546
2025-01-05,0,1,18.7,282,0,54,513
2025-01-06,0,0,33.0,146,0,29,269
2025-01-07,0,0,26.2,176,0,34,278
2025-01-08,0,0,34.1,196,0,36,327
2025-01-09,0,0,33.3,140,0,25,261
2025-01-10,0,0,30.9,149,0,30,295
2025-01-11,0,1,21.3,302,0,59,462
2025-01-12,0,1,28.2,299,0,63,510
2025-01-13,0,0,22.3,164,0,29,255
2025-01-14,0,0,26.7,226,1,53,406
2025-01-15,0,0,30.3,203,0,37,401
2025-01-16,0,0,33.4,271,1,57,406
2025-01-17,0,0,29.8,198,0,39,326
2025-01-18,0,1,32.4,233,0,42,371
2025-01-19,0,1,21.1,258,0,55,421
2025-01-20,0,0,34.8,187,0,39,355
2025-01-21,0,0,22.8,180,0,37,351
2025-01-22,0,0,25.1,160,0,33,300
2025-01-23,0,0,33.5,201,0,36,327
2025-01-24,0,0,32.6,297,1,68,512
2025-01-25,0,1,29.0,298,0,56,503
2025-01-26,0,1,23.3,275,0,52,486
2025-01-27,0,0,35.7,188,0,36,329
2025-01-28,0,0,30.7,168,0,38,269
2025-01-29,0,0,25.9,249,1,49,453
2025-01-30,0,0,18.9,186,0,39,328
2025-01-31,0,0,27.8,219,0,39,374
2025-02-01,0,1,25.6,238,0,51,392
2025-02-02,0,1,27.8,310,0,67,465
2025-02-03,0,0,21.4,226,1,44,411
2025-02-04,0,0,19.1,153,0,35,289
2025-02-05,0,0,33.0,195,0,39,369
2025-02-06,0,0,31.4,175,0,39,317
2025-02-07,0,0,33.7,159,0,33,308
2025-02-08,0,1,18.4,244,0,53,440
2025-02-09,0,1,29.4,252,0,52,445
2025-02-10,0,0,31.2,284,1,60,462
2025-02-11,0,0,33.8,208,0,41,353
2025-02-12,0,0,31.5,142,0,32,238
2025-02-13,0,0,24.3,194,0,39,346
2025-02-14,1,0,28.7,286,0,65,507
2025-02-15,0,1,30.5,362,1,80,571
2025-02-16,0,1,35.3,298,0,60,453
2025-02-17,0,0,28.0,166,0,32,259
2025-02-18,0,0,33.9,203,0,45,348
2025-02-19,0,0,31.0,179,0,40,336
2025-02-20,0,0,18.2,140,0,27,271
2025-02-21,0,0,32.1,194,0,35,311
2025-02-22,0,1,21.8,299,0,57,471
2025-02-23,0,1,32.2,241,0,46,426
2025-02-24,0,0,29.4,142,0,28,278
2025-02-25,0,0,30.9,168,0,36,300
2025-02-26,0,0,24.8,195,0,41,324
2025-02-27,0,0,35.1,163,0,38,310
2025-02-28,0,0,29.3,220,0,48,368
2025-03-01,0,1,25.7,233,0,45,461
2025-03-02,0,1,18.5,230,0,47,432
2025-03-03,0,0,28.7,194,0,34,386
2025-03-04,0,0,34.2,173,0,40,334
2025-03-05,0,0,27.8,189,0,33,365
2025-03-06,0,0,33.6,200,0,41,312
2025-03-07,0,0,29.6,160,0,32,288
2025-03-08,0,1,32.5,238,0,51,360
2025-03-09,0,1,21.2,268,0,51,502
2025-03-10,0,0,25.7,160,0,36,314
2025-03-11,0,0,21.1,169,0,36,292
2025-03-12,0,0,24.4,285,1,58,552
2025-03-13,0,0,18.3,187,0,42,325
2025-03-14,0,0,29.6,175,0,36,319
2025-03-15,0,1,23.3,298,0,61,449
2025-03-16,0,1,34.2,285,0,54,477
2025-03-17,0,0,34.5,165,0,34,303
2025-03-18,0,0,35.6,212,0,41,365
2025-03-19,0,0,29.2,182,0,39,327
2025-03-20,0,0,31.7,206,0,42,398
2025-03-21,0,0,23.4,155,0,26,278
2025-03-22,0,1,23.3,300,0,58,484
2025-03-23,0,1,24.5,240,0,52,441
2025-03-24,0,0,23.0,184,0,36,292
2025-03-25,0,0,22.9,189,0,42,304
2025-03-26,0,0,22.6,141,0,32,256
2025-03-27,0,0,34.4,142,0,30,247
2025-03-28,0,0,35.4,185,0,37,317
2025-03-29,0,1,23.6,309,0,65,555
2025-03-30,0,1,34.0,319,1,70,509
2025-03-31,0,0,31.3,169,0,31,296
2025-04-01,0,0,34.3,218,0,49,367
2025-04-02,0,0,27.8,167,0,29,274
2025-04-03,0,0,22.2,213,0,48,321
2025-04-04,0,0,27.4,213,0,39,349
2025-04-05,0,1,23.2,262,0,50,522
2025-04-06,0,1,31.7,242,0,53,443
2025-04-07,0,0,18.0,143,0,33,236
2025-04-08,0,0,26.1,172,0,33,258
2025-04-09,0,0,20.5,194,0,34,307
2025-04-10,0,0,24.2,197,0,35,360
2025-04-11,0,0,33.1,161,0,37,266
2025-04-12,0,1,35.7,261,0,55,496
2025-04-13,0,1,30.1,259,0,49,510
2025-04-14,0,0,30.5,175,0,35,333
2025-04-15,0,0,22.2,208,0,46,363
2025-04-16,0,0,32.3,215,0,41,373
2025-04-17,0,0,30.7,181,0,32,323
2025-04-18,0,0,26.9,196,0,41,325
2025-04-19,0,1,31.1,237,0,45,387
2025-04-20,0,1,21.8,247,0,45,380
2025-04-21,0,0,27.2,211,0,40,410
